Timestamp,Location,Sensor,Usage_Duration_min,On/Off_Freq,EnergyConsum (kWh),Power_Consum_W,Value,Status_On/Off,Op_Voltage_Volts,Data_Trans_Freq, Sleep_Mode_Duration_sec,Sig_Strength_Range_meters,Alert
11:30,Kitchen,CO2 Level,45,3,0.8,0.12,592,1,5,9,153,68,0
11:30,Lounge,Temperature,63,4,0.2,0.12,9,1,4.7,5,96,30,1
11:30,Porch,Temperature,62,3,0.1,0.11,1,1,4.8,4,98,83,1
11:30,Living Room 2,Temperature,50,1,0.4,0.2,29,1,4.6,5,171,66,0
11:30,Kitchen,Temperature,77,2,0.8,0.16,16,1,4.1,9,188,68,0
11:30,Living Room 1,Temperature,83,3,0.9,0.17,38,1,3.5,7,195,52,1
11:30,Guest Room,Temperature,74,4,0.8,0.19,27,1,4.3,6,214,63,0
11:30,Living Room 2,Humidity,44,4,0.3,0.13,36,1,4.3,12,212,51,1
11:30,Porch,Humidity,56,1,0.6,0.16,41,1,3.8,10,206,76,0
11:30,Living Room 1,Humidity,67,1,0.7,0.2,27,1,3.1,13,175,77,1
11:30,Kitchen,Humidity,31,4,0.1,0.19,29,1,3.6,12,122,80,1
11:30,Guest Room,Humidity,71,1,0.6,0.14,36,1,4.7,12,132,85,1
11:30,Lounge,Humidity,66,4,0.2,0.19,32,1,4.2,13,170,99,1
11:30,Water Tank,Water Level,50,2,0.1,0.11,0.86,1,3.5,5,206,72,0
11:30,Guest Room,Occupancy,84,3,0.9,0.35,6,1,3.4,8,147,52,1
11:30,Lounge,Occupancy,61,2,0.1,0.2,4,1,3,6,221,51,0
11:30,Porch,Occupancy,48,4,0.1,0.2,4,1,4.3,7,190,78,0
11:30,Living Room 2,Occupancy,45,4,0.5,0.18,2,1,3.7,9,130,52,0
11:30,Living Room 1,Occupancy,65,2,0.8,0.17,7,1,4,10,161,81,0
11:30,Kitchen,Occupancy,81,4,1,0.17,10,1,3.3,7,195,98,1
11:30,Kitchen,Light,34,4,1,0.14,479,1,4.8,4,128,60,1
11:30,Living Room 1,Light,33,2,0.3,0.16,941,1,4.3,9,220,70,0
11:30,Lounge,Light,41,4,0.1,0.1,953,1,3.8,6,199,72,0
11:30,Porch,Light,63,3,0.7,0.12,683,1,4.3,10,151,87,0
11:30,Living Room 2,Light,61,1,0.3,0.1,456,1,4.6,5,175,87,0
11:30,Guest Room,Light,52,1,0.4,0.17,757,1,3.8,10,128,90,0
11:30,Porch,Smoke,72,4,0.6,0.32,0,1,4.4,9,188,97,1
11:30,Guest Room,Smoke,70,3,0.7,0.16,0,1,3,8,222,51,0
11:30,Kitchen,Smoke,47,2,0.9,0.14,0,1,3.5,8,185,74,0
11:30,Living Room 1,Smoke,37,3,0.3,0.12,0,1,3.8,7,237,86,0
11:30,Lounge,Smoke,61,4,0.7,0.19,0,1,5,9,168,88,0
11:30,Living Room 2,Smoke,67,4,0.8,0.17,0,1,3,5,127,95,0
11:45,Living Room 1,CO2 Level,75,2,0.5,0.14,709,1,5,7,161,61,0
11:45,Lounge,CO2 Level,75,4,0.1,0.14,850,1,5,4,223,82,0
11:45,Guest Room,CO2 Level,67,4,0.4,0.12,825,1,5,5,201,93,0
11:45,Porch,CO2 Level,47,4,0.5,0.13,469,1,5,9,212,93,0
11:45,Living Room 2,CO2 Level,44,3,0.3,0.1,410,1,5,5,194,97,0
11:45,Kitchen,CO2 Level,30,3,0.7,0.1,637,1,5,9,172,67,0
11:45,Porch,Temperature,78,3,0.9,0.17,17,1,4.2,10,136,66,0
11:45,Living Room 1,Temperature,79,1,0.8,0.16,11,1,3,4,137,71,0
11:45,Guest Room,Temperature,83,1,0.7,0.1,26,1,3,7,140,72,0
11:45,Lounge,Temperature,75,3,0.6,0.18,10,1,4.7,9,153,92,0
11:45,Living Room 2,Temperature,88,2,0.1,0.18,10,1,3.9,10,156,85,0
11:45,Kitchen,Temperature,38,1,0.1,0.17,27,1,4.4,4,176,56,0
11:45,Kitchen,Humidity,62,3,0.8,0.15,26,1,5,11,212,60,1
11:45,Lounge,Humidity,57,1,0.7,0.12,35,1,4.5,4,175,69,0
11:45,Living Room 2,Humidity,31,3,0.5,0.2,39,1,5,11,139,74,1
11:45,Porch,Humidity,72,2,0.7,0.15,28,1,3.5,6,184,76,0
11:45,Guest Room,Humidity,60,2,0.7,0.2,34,1,4.3,4,172,79,0
11:45,Living Room 1,Humidity,43,1,0.7,0.11,42,1,4.4,12,170,96,1
11:45,Water Tank,Water Level,85,3,0.3,0.12,0.87,1,4.2,7,198,76,0
11:45,Guest Room,Occupancy,63,2,0.6,0.19,6,1,4.8,10,145,70,0
11:45,Living Room 1,Occupancy,84,5,0.7,0.17,6,1,4,7,221,92,1
11:45,Lounge,Occupancy,58,1,0.6,0.12,5,1,4.9,9,218,58,0
11:45,Porch,Occupancy,39,2,0.5,0.12,3,1,4.5,10,233,89,0
11:45,Kitchen,Occupancy,38,4,0.3,0.11,9,1,4.1,10,136,60,0
11:45,Living Room 2,Occupancy,42,4,0.7,0.11,8,1,3.7,9,134,79,0
11:45,Living Room 2,Light,87,5,0.9,0.17,846,1,4.8,5,202,67,1
11:45,Kitchen,Light,100,3,0.4,0.2,977,1,4.2,4,212,91,1
11:45,Living Room 1,Light,87,4,0.2,0.16,762,1,4.9,7,207,61,0
11:45,Lounge,Light,60,1,0.5,0.15,533,1,3.6,7,181,62,0
11:45,Porch,Light,72,2,0.2,0.18,666,1,4,4,231,76,0
11:45,Guest Room,Light,36,3,0.3,0.11,514,1,4.3,6,196,100,0
11:45,Living Room 1,Smoke,32,4,0.2,0.13,0,1,4.5,11,168,54,1
11:45,Lounge,Smoke,50,2,0.4,0.16,0,1,4.1,8,89,77,1
11:45,Guest Room,Smoke,68,1,0.8,0.19,0,1,4.7,6,219,58,0
11:45,Living Room 2,Smoke,86,2,0.5,0.14,0,1,3.8,4,232,85,0
11:45,Porch,Smoke,30,3,0.1,0.2,0,1,3,10,212,92,0
11:45,Kitchen,Smoke,65,4,0.3,0.14,0,1,3,6,151,97,0
12:00,Kitchen,CO2 Level,83,5,0.4,0.12,862,1,5,4,144,89,1
12:00,Porch,CO2 Level,79,1,0.2,0.12,515,1,5,7,236,77,0
12:00,Lounge,CO2 Level,79,3,0.3,0.18,733,1,5,4,160,30,1
12:00,Living Room 1,CO2 Level,74,1,0.4,0.18,862,1,5,5,189,91,0
12:00,Living Room 2,CO2 Level,70,2,0.7,0.2,404,1,5,8,168,77,0
12:00,Guest Room,CO2 Level,46,1,0.4,0.13,511,1,5,10,216,60,0
12:00,Living Room 1,Temperature,72,4,0.2,0.14,17,1,3.9,6,139,52,0
12:00,Kitchen,Temperature,88,2,0.2,0.12,16,1,3.3,5,166,94,0
12:00,Guest Room,Temperature,41,2,0.5,0.2,22,1,4.3,6,183,76,0
12:00,Living Room 2,Temperature,86,2,0.9,0.14,6,1,3.5,8,208,85,0
12:00,Porch,Temperature,70,1,0.6,0.2,4,1,4,7,210,58,0
12:00,Lounge,Temperature,100,1,0.2,0.14,13,1,3.3,10,213,52,1
12:00,Living Room 1,Humidity,59,3,0.7,0.13,49,1,4.2,9,174,60,0
12:00,Kitchen,Humidity,67,4,0.6,0.15,26,1,4.7,9,185,64,0
12:00,Guest Room,Humidity,74,1,0.1,0.2,43,1,3.5,8,127,65,0
12:00,Lounge,Humidity,84,3,0.1,0.18,41,1,5,5,127,84,0
12:00,Porch,Humidity,51,2,0.1,0.1,33,1,4.9,4,125,92,0
12:00,Living Room 2,Humidity,60,4,0.2,0.2,41,1,3.5,10,187,97,0
12:00,Water Tank,Water Level,91,1,0.3,0.14,0.77,1,4.8,5,229,56,1
12:00,Lounge,Occupancy,60,2,0.5,0.19,8,1,3.6,7,200,98,0
12:00,Guest Room,Occupancy,40,1,0.3,0.18,1,1,3.4,6,227,96,0
12:00,Porch,Occupancy,55,3,0.3,0.16,6,1,3.4,6,194,51,0
12:00,Kitchen,Occupancy,76,4,0.4,0.14,1,1,3.5,7,237,92,0
12:00,Living Room 2,Occupancy,53,3,0.5,0.13,6,1,3.6,8,157,87,0
12:00,Living Room 1,Occupancy,50,2,0.8,0.12,10,1,4.9,8,213,90,0
12:00,Lounge,Light,75,3,0.7,0.35,592,1,3.7,5,214,58,1
12:00,Living Room 2,Light,100,3,0.6,0.18,609,1,4.2,7,195,80,1
12:00,Kitchen,Light,85,3,0.6,0.1,431,1,3,6,221,57,0
12:00,Living Room 1,Light,73,1,0.3,0.13,809,1,4.1,4,238,70,0
12:00,Guest Room,Light,88,1,0.1,0.14,963,1,3,8,237,84,0
12:00,Porch,Light,36,3,0.6,0.1,425,1,4.1,7,211,85,0
12:00,Living Room 1,Smoke,84,1,0.2,0.17,0,1,3.7,13,221,87,1
12:00,Lounge,Smoke,80,2,0.4,0.2,0,1,3,6,162,52,0
12:00,Living Room 2,Smoke,86,1,0.7,0.1,0,1,4.8,8,201,67,0
12:00,Porch,Smoke,50,1,0.2,0.19,0,1,4.6,6,228,69,0
12:00,Kitchen,Smoke,60,3,0.5,0.14,0,1,4.8,4,140,76,0
12:00,Guest Room,Smoke,30,4,0.2,0.17,0,1,3.5,7,165,94,0
12:15,Living Room 2,CO2 Level,83,5,0.2,0.16,862,1,5,6,182,85,1
12:15,Kitchen,CO2 Level,81,3,0.1,0.19,732,1,5,5,240,67,0
12:15,Living Room 1,CO2 Level,81,4,0.1,0.19,609,1,5,4,134,73,0
12:15,Lounge,CO2 Level,74,2,0.1,0.16,968,1,5,13,229,57,1
12:15,Porch,CO2 Level,73,2,0.3,0.1,444,1,5,8,198,88,0
12:15,Guest Room,CO2 Level,43,4,1,0.14,647,1,5,5,171,84,1
12:15,Living Room 1,Temperature,64,4,0.4,0.18,16,1,3.9,4,129,73,0
12:15,Kitchen,Temperature,57,3,0.5,0.19,25,1,4,9,154,56,0
12:15,Porch,Temperature,71,2,0.1,0.12,26,1,3.1,4,187,61,0
12:15,Living Room 2,Temperature,39,3,0.4,0.11,10,1,5,6,214,86,0
12:15,Guest Room,Temperature,77,2,0.7,0.1,30,1,3.2,8,218,88,0
12:15,Lounge,Temperature,36,2,0.1,0.1,24,1,3.2,4,240,81,0
12:15,Living Room 2,Humidity,58,2,0.8,0.11,51,1,4.3,8,171,51,0
12:15,Lounge,Humidity,78,2,0.6,0.14,58,1,5,9,151,79,0
12:15,Porch,Humidity,63,4,0.2,0.12,46,1,4,7,163,85,0
12:15,Kitchen,Humidity,40,1,0.2,0.15,32,1,3.2,8,181,90,0
12:15,Guest Room,Humidity,50,2,0.7,0.1,32,1,5,8,237,97,0
12:15,Living Room 1,Humidity,53,4,0.3,0.16,52,1,4.9,4,167,97,0
12:15,Water Tank,Water Level,87,2,0.2,0.1,0.63,1,3,9,214,69,0
12:15,Guest Room,Occupancy,71,3,0.3,0.17,6,1,5,9,135,69,0
12:15,Lounge,Occupancy,66,1,0.9,0.15,10,1,3.8,10,155,51,0
12:15,Kitchen,Occupancy,57,4,0.4,0.15,9,1,4.8,4,177,80,0
12:15,Porch,Occupancy,30,4,1,0.13,1,1,4.4,4,211,93,1
12:15,Living Room 1,Occupancy,44,4,1,0.11,5,1,3.5,7,128,100,1
12:15,Living Room 2,Occupancy,80,2,0.1,0.1,2,1,4.2,5,122,72,0
12:15,Living Room 1,Light,36,4,0.6,0.15,723,1,4,9,233,54,0
12:15,Guest Room,Light,81,1,0.7,0.14,494,1,3.6,4,125,60,0
12:15,Living Room 2,Light,84,3,0.3,0.12,796,1,4.5,10,183,75,0
12:15,Porch,Light,63,1,0.9,0.15,796,1,3.7,7,162,79,0
12:15,Lounge,Light,85,3,0.9,0.16,809,1,4.6,8,219,94,0
12:15,Kitchen,Light,57,1,0.3,0.12,601,1,4.7,6,201,99,0
12:15,Kitchen,Smoke,69,4,0.4,0.11,0,1,3.9,9,133,57,0
12:15,Living Room 1,Smoke,51,1,0.1,0.12,0,1,3,8,212,73,0
12:15,Lounge,Smoke,31,4,0.2,0.14,0,1,4,7,222,73,0
12:15,Living Room 2,Smoke,43,4,0.5,0.17,0,1,3.6,6,169,83,0
12:15,Guest Room,Smoke,72,4,0.1,0.19,0,1,4.1,7,240,87,0
12:15,Porch,Smoke,43,1,0.8,0.15,0,1,3.5,4,210,95,0
12:30,Guest Room,CO2 Level,82,1,0.8,0.1,572,1,5,4,239,93,0
12:30,Living Room 1,CO2 Level,66,4,0.7,0.2,696,1,5,8,198,90,0
12:30,Lounge,CO2 Level,61,4,0.7,0.19,922,1,5,4,190,53,0
12:30,Living Room 2,CO2 Level,52,4,0.3,0.14,760,1,5,9,179,98,0
12:30,Porch,CO2 Level,48,3,0.2,0.17,496,1,5,8,179,55,0
12:30,Kitchen,CO2 Level,31,3,0.6,0.14,1000,1,5,9,171,87,1
12:30,Kitchen,Temperature,48,3,0.6,0.17,17,1,3,4,145,90,0
12:30,Living Room 1,Temperature,75,2,0.1,0.14,2,1,4.9,5,166,82,0
12:30,Guest Room,Temperature,100,2,0.6,0.15,5,1,3.3,8,176,59,1
12:30,Lounge,Temperature,37,1,0.4,0.2,5,1,3.8,5,199,64,0
12:30,Porch,Temperature,49,1,0.6,0.11,25,1,4.6,10,202,60,0
12:30,Living Room 2,Temperature,72,1,0.5,0.14,13,1,4.8,8,225,75,0
12:30,Guest Room,Humidity,79,4,0.2,0.15,25,1,4.6,5,194,56,0
12:30,Porch,Humidity,38,3,0.7,0.14,54,1,5,10,136,61,0
12:30,Kitchen,Humidity,37,3,0.7,0.16,35,1,3.1,6,237,69,0
12:30,Living Room 2,Humidity,42,1,0.9,0.12,36,1,3.4,8,141,80,0
12:30,Lounge,Humidity,50,2,0.3,0.34,27,1,4.3,7,193,82,1
12:30,Living Room 1,Humidity,100,2,0.7,0.12,53,1,4.5,4,216,87,1
12:30,Water Tank,Water Level,74,3,0.6,0.13,0.21,1,3.6,7,203,93,0
12:30,Living Room 2,Occupancy,41,3,0.7,0.18,10,1,4.1,4,224,99,0
12:30,Living Room 1,Occupancy,70,1,0.6,0.17,2,1,3.7,6,172,52,0
12:30,Porch,Occupancy,38,1,0.7,0.17,9,1,4.6,10,172,85,0
12:30,Guest Room,Occupancy,86,1,0.1,0.14,1,1,3,9,231,90,0
12:30,Kitchen,Occupancy,88,4,0.7,0.12,5,1,4.7,4,210,75,0
12:30,Lounge,Occupancy,32,2,0.4,0.1,10,1,4.7,8,239,56,0
12:30,Living Room 2,Light,69,2,0.6,0.11,920,1,3.2,8,211,42,1
12:30,Lounge,Light,83,3,0.4,0.11,788,1,3.6,8,157,51,0
12:30,Living Room 1,Light,57,1,0.2,0.1,904,1,3.4,8,232,61,0
12:30,Guest Room,Light,36,3,0.9,0.17,759,1,3.3,9,186,75,0
12:30,Porch,Light,45,3,0.9,0.16,852,1,4.8,10,212,94,0
12:30,Kitchen,Light,50,1,0.8,0.18,894,1,4.9,4,197,98,0
12:30,Lounge,Smoke,100,2,0.1,0.15,0,1,3.9,7,231,82,1
12:30,Guest Room,Smoke,53,2,0.8,0.16,0,1,3.3,5,191,52,0
12:30,Living Room 2,Smoke,49,4,0.1,0.14,0,1,4.8,8,139,58,0
12:30,Porch,Smoke,36,3,0.7,0.1,0,1,4.4,5,148,71,0
12:30,Kitchen,Smoke,73,3,0.1,0.2,0,1,4,10,205,90,0
12:30,Living Room 1,Smoke,35,1,0.7,0.14,0,1,3.1,7,228,94,0
12:45,Porch,CO2 Level,78,1,0.7,0.1,784,1,5,6,238,89,0
12:45,Living Room 1,CO2 Level,74,1,0.3,0.18,458,1,5,9,233,77,0
12:45,Guest Room,CO2 Level,65,1,0.6,0.13,427,1,5,6,143,60,0
12:45,Living Room 2,CO2 Level,64,1,0.8,0.11,875,1,5,6,239,50,0
12:45,Kitchen,CO2 Level,59,2,0.4,0.18,777,1,5,9,240,80,0
12:45,Lounge,CO2 Level,46,1,0.1,0.18,1000,1,5,4,205,75,1
12:45,Lounge,Temperature,63,2,0.6,0.16,6,1,4.7,4,123,77,0
12:45,Porch,Temperature,75,2,0.8,0.15,19,1,3.8,5,136,95,0
12:45,Guest Room,Temperature,34,4,0.8,0.15,19,1,3.8,9,144,78,0
12:45,Kitchen,Temperature,69,3,0.1,0.19,13,1,3,5,147,84,0
12:45,Living Room 2,Temperature,70,2,0.4,0.17,17,1,4.7,4,211,100,0
12:45,Living Room 1,Temperature,57,2,0.8,0.12,24,1,3.6,9,213,82,0
12:45,Lounge,Humidity,84,2,0.1,0.15,46,1,4.3,9,239,67,0
12:45,Porch,Humidity,80,2,0.7,0.13,35,1,3.6,9,188,72,0
12:45,Living Room 1,Humidity,70,4,0.7,0.19,33,1,4.6,4,177,81,0
12:45,Kitchen,Humidity,37,4,0.3,0.19,44,1,4.9,6,195,84,0
12:45,Living Room 2,Humidity,47,4,0.4,0.11,47,1,3.3,4,124,88,0
12:45,Guest Room,Humidity,55,3,0.3,0.36,38,1,4.1,10,156,92,1
12:45,Water Tank,Water Level,47,3,0.8,0.11,0.64,1,4.6,4,130,95,0
12:45,Living Room 1,Occupancy,36,1,0.6,0.19,7,1,4.6,8,138,51,0
12:45,Lounge,Occupancy,80,4,0.3,0.18,8,1,3.5,10,150,78,0
12:45,Kitchen,Occupancy,56,3,0.2,0.15,3,1,4.1,10,148,88,0
12:45,Porch,Occupancy,79,2,0.7,0.14,5,1,3.1,10,236,73,0
12:45,Guest Room,Occupancy,89,1,0.5,0.11,9,1,3.7,6,163,73,0
12:45,Living Room 2,Occupancy,68,3,0.7,0.1,8,1,4,9,132,91,0
12:45,Guest Room,Light,58,2,0.9,0.1,684,1,3.6,6,183,65,0
12:45,Living Room 1,Light,76,4,0.1,0.12,755,1,4.8,4,226,65,0
12:45,Lounge,Light,33,2,0.5,0.2,671,1,3.3,4,150,73,0
12:45,Living Room 2,Light,37,4,0.3,0.1,458,1,3.1,6,196,85,0
12:45,Porch,Light,45,3,0.4,0.13,523,1,3,4,238,90,0
12:45,Kitchen,Light,66,4,0.6,0.15,847,1,4,5,227,93,0
12:45,Lounge,Smoke,73,3,0.9,0.14,0,1,4.3,7,220,31,1
12:45,Guest Room,Smoke,34,3,0.8,0.17,0,1,3.5,13,194,69,1
12:45,Living Room 2,Smoke,77,2,0.1,0.1,0,1,4.7,8,224,53,0
12:45,Living Room 1,Smoke,83,3,0.2,0.16,0,1,3.7,7,235,68,0
12:45,Porch,Smoke,31,4,0.3,0.18,0,1,4.5,5,155,71,0
12:45,Kitchen,Smoke,88,3,0.3,0.11,0,1,3.4,9,194,87,0
13:00,Kitchen,CO2 Level,86,5,0.1,0.11,577,1,5,9,160,60,1
13:00,Living Room 2,CO2 Level,81,2,0.8,0.35,796,1,5,8,210,89,1
13:00,Guest Room,CO2 Level,65,1,0.5,0.15,613,1,5,10,170,90,0
13:00,Porch,CO2 Level,61,1,0.5,0.13,950,1,5,10,164,53,0
13:00,Living Room 1,CO2 Level,59,2,0.7,0.19,520,1,5,4,131,84,0
13:00,Lounge,CO2 Level,40,2,0.7,0.17,671,1,5,10,157,94,0
13:00,Porch,Temperature,70,3,0.9,0.18,28,1,4.8,7,153,76,0
13:00,Living Room 2,Temperature,46,2,0.3,0.11,14,1,4.4,8,156,53,0
13:00,Guest Room,Temperature,78,3,0.4,0.1,15,1,4.9,4,173,77,0
13:00,Living Room 1,Temperature,84,1,0.7,0.16,3,1,3,5,196,60,0
13:00,Lounge,Temperature,50,1,0.4,0.12,14,1,3.6,8,219,62,0
13:00,Kitchen,Temperature,39,4,0.3,0.12,23,1,3.5,8,239,54,0
13:00,Guest Room,Humidity,44,3,0.6,0.19,35,1,4.8,6,191,35,1
13:00,Living Room 2,Humidity,64,2,0.3,0.16,44,1,5,6,177,51,0
13:00,Porch,Humidity,58,4,0.8,0.18,50,1,4.7,6,226,57,0
13:00,Lounge,Humidity,100,3,0.8,0.17,26,1,3.8,6,222,62,1
13:00,Living Room 1,Humidity,53,1,0.4,0.18,38,1,3.5,5,202,84,0
13:00,Kitchen,Humidity,38,3,0.7,0.16,46,1,3.7,9,223,86,0
13:00,Water Tank,Water Level,39,3,0.3,0.15,0.4,1,4.6,5,164,87,0
13:00,Kitchen,Occupancy,49,4,1,0.19,5,1,3.9,8,129,67,1
13:00,Living Room 1,Occupancy,70,4,1,0.18,6,1,3.6,8,236,59,1
13:00,Guest Room,Occupancy,87,2,0.9,0.15,8,1,4,10,167,62,0
13:00,Living Room 2,Occupancy,76,2,0.4,0.13,10,1,4.4,4,156,84,0
13:00,Lounge,Occupancy,62,3,0.6,0.13,4,1,4.5,7,236,89,0
13:00,Porch,Occupancy,42,2,0.2,0.12,9,1,4.4,5,235,78,0
13:00,Lounge,Light,35,2,0.8,0.16,588,1,3.1,10,192,54,0
13:00,Porch,Light,62,4,0.1,0.19,754,1,3.9,9,161,79,0
13:00,Kitchen,Light,77,2,0.8,0.1,440,1,3.2,8,150,83,0
13:00,Living Room 2,Light,73,4,0.6,0.16,774,1,3.3,5,225,88,0
13:00,Guest Room,Light,64,3,0.3,0.12,685,1,4.1,5,167,93,0
13:00,Living Room 1,Light,76,4,0.9,0.11,447,1,4.1,7,174,98,0
13:00,Living Room 1,Smoke,47,4,0.2,0.19,0,1,4.4,8,226,59,0
13:00,Kitchen,Smoke,68,4,0.7,0.18,0,1,4.5,8,174,63,0
13:00,Lounge,Smoke,42,2,0.9,0.19,0,1,4.1,4,169,72,0
13:00,Guest Room,Smoke,51,1,0.1,0.18,0,1,4.8,4,199,86,0
13:00,Living Room 2,Smoke,39,3,0.2,0.17,0,1,3.3,9,140,87,0
13:00,Porch,Smoke,81,3,0.8,0.16,0,1,4.7,8,207,92,0
13:15,Living Room 1,CO2 Level,88,5,0.1,0.19,528,1,5,5,195,63,1
13:15,Living Room 2,CO2 Level,83,2,0.5,0.12,556,1,5,7,182,71,0
13:15,Guest Room,CO2 Level,74,1,0.2,0.11,925,1,5,4,234,80,0
13:15,Porch,CO2 Level,67,4,0.6,0.19,965,1,5,12,191,85,1
13:15,Lounge,CO2 Level,54,2,0.4,0.15,957,1,5,10,221,91,0
13:15,Kitchen,CO2 Level,42,1,0.8,0.16,502,1,5,9,186,60,0
13:15,Porch,Temperature,53,4,0.2,0.11,23,1,4,5,155,54,0
13:15,Lounge,Temperature,46,3,0.8,0.18,1,1,4,8,178,83,0
13:15,Guest Room,Temperature,31,4,0.9,0.1,19,1,4.6,6,198,99,0
13:15,Kitchen,Temperature,43,2,0.8,0.13,1,1,4.5,10,202,73,0
13:15,Living Room 1,Temperature,31,3,0.7,0.15,22,1,3.3,10,236,60,0
13:15,Living Room 2,Temperature,58,3,0.5,0.14,27,1,3.3,8,237,88,0
13:15,Kitchen,Humidity,83,1,0.4,0.19,29,1,4.3,5,240,55,0
13:15,Living Room 1,Humidity,100,4,0.8,0.13,28,1,3.7,5,173,67,1
13:15,Porch,Humidity,100,2,0.9,0.16,35,1,4.4,9,142,74,1
13:15,Living Room 2,Humidity,82,5,0.1,0.14,27,1,3,5,193,76,1
13:15,Guest Room,Humidity,76,4,0.4,0.19,44,1,3.1,4,177,89,0
13:15,Lounge,Humidity,31,2,0.6,0.14,47,1,4.2,4,176,92,0
13:15,Water Tank,Water Level,77,3,0.9,0.16,0.98,1,4.7,6,166,64,0
13:15,Porch,Occupancy,80,2,0.7,0.2,4,1,3,10,224,81,0
13:15,Lounge,Occupancy,89,3,0.2,0.19,3,1,4.2,8,150,86,0
13:15,Living Room 1,Occupancy,87,3,0.7,0.18,1,1,4.8,10,189,50,0
13:15,Guest Room,Occupancy,49,4,0.6,0.18,3,1,4.6,8,130,61,0
13:15,Kitchen,Occupancy,58,4,0.1,0.15,6,1,4.1,10,222,93,0
13:15,Living Room 2,Occupancy,68,2,0.9,0.11,10,1,4.6,5,160,71,0
13:15,Kitchen,Light,83,2,0.8,0.18,925,1,4.5,13,161,77,1
13:15,Porch,Light,100,1,0.3,0.15,408,1,4.3,8,195,86,1
13:15,Living Room 1,Light,69,3,0.3,0.17,760,1,3.3,9,235,51,0
13:15,Living Room 2,Light,36,2,0.5,0.11,408,1,3.9,8,155,85,0
13:15,Lounge,Light,34,4,0.8,0.13,649,1,4.6,7,158,89,0
13:15,Guest Room,Light,54,3,0.5,0.1,495,1,4.3,8,236,96,0
13:15,Guest Room,Smoke,61,2,0.7,0.19,0,1,3.8,7,145,74,0
13:15,Living Room 1,Smoke,53,2,0.9,0.12,0,1,4.7,7,229,80,0
13:15,Lounge,Smoke,63,3,0.6,0.2,0,1,4.8,8,169,83,0
13:15,Porch,Smoke,68,3,0.5,0.14,0,1,4.7,8,174,87,0
13:15,Living Room 2,Smoke,75,4,0.7,0.1,0,1,3.7,4,228,90,0
13:15,Kitchen,Smoke,81,1,0.6,0.12,0,1,4.5,9,141,94,0
13:30,Kitchen,CO2 Level,81,4,0.8,0.13,743,1,5,10,187,61,0
13:30,Porch,CO2 Level,70,3,0.9,0.2,1000,1,5,7,123,79,1
13:30,Lounge,CO2 Level,67,3,0.6,0.18,887,1,5,9,233,69,0
13:30,Guest Room,CO2 Level,61,1,0.3,0.18,925,1,5,8,225,79,0
13:30,Living Room 1,CO2 Level,59,2,0.5,0.19,709,1,5,6,156,59,0
13:30,Living Room 2,CO2 Level,32,4,0.3,0.16,952,1,5,5,185,82,0
13:30,Kitchen,Temperature,82,1,0.3,0.11,18,1,3.6,4,123,93,0
13:30,Lounge,Temperature,62,4,0.3,0.2,15,1,3.4,4,129,67,0
13:30,Guest Room,Temperature,70,4,0.3,0.1,12,1,3.2,10,142,95,0
13:30,Living Room 1,Temperature,46,3,0.8,0.1,30,1,4.6,7,174,52,0
13:30,Porch,Temperature,66,4,0.8,0.11,28,1,4.1,7,215,55,0
13:30,Living Room 2,Temperature,81,1,0.1,0.15,1,1,3.6,6,220,50,0
13:30,Porch,Humidity,43,4,0.9,0.15,26,1,3.7,12,184,51,1
13:30,Living Room 1,Humidity,40,2,0.4,0.12,45,1,5,12,154,58,1
13:30,Guest Room,Humidity,41,3,0.3,0.12,38,1,3.7,13,233,60,1
13:30,Living Room 2,Humidity,39,4,0.8,0.17,41,1,3.8,9,196,66,0
13:30,Kitchen,Humidity,87,2,0.2,0.1,46,1,4.5,13,152,79,1
13:30,Lounge,Humidity,34,3,0.7,0.14,39,1,3.2,12,204,88,1
13:30,Water Tank,Water Level,55,2,0.3,0.2,0.6,1,3.7,8,208,79,0
13:30,Kitchen,Occupancy,85,4,0.2,0.2,1,1,3.7,6,213,66,0
13:30,Living Room 1,Occupancy,52,1,0.8,0.2,6,1,3.6,8,137,85,0
13:30,Lounge,Occupancy,69,3,0.1,0.16,7,1,4.2,7,151,61,0
13:30,Guest Room,Occupancy,51,2,0.2,0.16,1,1,5,8,135,83,0
13:30,Porch,Occupancy,70,3,0.1,0.14,9,1,3.2,4,166,58,0
13:30,Living Room 2,Occupancy,68,1,0.4,0.14,4,1,3.7,5,144,82,0
13:30,Guest Room,Light,100,4,0.8,0.16,572,1,3.6,10,178,57,1
13:30,Porch,Light,41,4,1,0.17,972,1,4.5,10,203,98,1
13:30,Lounge,Light,54,1,0.8,0.14,442,1,4.1,5,172,55,0
13:30,Living Room 2,Light,69,2,0.1,0.13,582,1,4.1,9,239,77,0
13:30,Kitchen,Light,87,1,0.3,0.2,974,1,4.9,4,173,90,0
13:30,Living Room 1,Light,63,4,0.8,0.17,733,1,4.6,10,186,94,0
13:30,Living Room 1,Smoke,36,3,0.5,0.14,0,1,4.8,4,170,53,0
13:30,Lounge,Smoke,42,3,0.8,0.17,0,1,4.2,5,139,78,0
13:30,Porch,Smoke,30,2,0.6,0.18,0,1,4.4,9,237,79,0
13:30,Living Room 2,Smoke,56,2,0.8,0.16,0,1,4.4,7,138,89,0
13:30,Kitchen,Smoke,69,4,0.5,0.2,0,1,3.5,10,127,97,0
